Date,Close,High,Low,Open,Volume,Daily Return,MACD,RSI,CCI,ADX
2010-03-02,34.39891052246094,35.02260007241627,34.22299752912464,34.41490300713892,780476,0.0,-0.4822262691421386,42.762991382891244,-8.274864102143175,34.84757405405439
2010-03-03,34.766727447509766,34.862680188235665,34.07906794652484,34.07906794652484,1578097,0.010692691119059239,-0.4159981493421725,48.31584239115623,-2.6471731970351917,33.31183767183019
2010-03-04,34.7987174987793,35.022605813791586,34.63879696390465,34.862685278916935,1157814,0.0009201340942379677,-0.3568173887213604,48.78125265381015,17.023747440779328,31.535093772370264
2010-03-05,34.622798919677734,35.07057547783459,34.542838665073965,34.86267968348906,766252,-0.005055317889451905,-0.32041779182459607,46.31152507126632,17.115673230051314,30.063336651752827
2010-03-08,35.19852066040039,35.4064164988888,34.7027665427805,34.86268708594426,1998979,0.01662839974486996,-0.2423215836931334,54.44089508803896,41.272700683920775,27.959229428956537
2010-03-09,34.7987174987793,35.31046190894151,34.70276474404229,35.18252634866623,1368556,-0.011358521725343018,-0.21026672601355045,48.90317319235426,32.71333903781625,26.00541939054465
2010-03-10,34.89466857910156,35.08657191030604,34.590817842171106,34.830698632972435,1572349,0.002757316568509527,-0.17510210203929688,50.21210780842092,28.78754946856904,24.437744507329356
2010-03-11,34.159034729003906,35.24649347846209,33.9351442490616,34.86268463565691,4256779,-0.021081554290451887,-0.20423904734316523,41.446060689388695,1.1343727050759476,24.213543429293395
2010-03-12,33.999114990234375,34.35094105874468,33.75923417144859,33.91915471730578,7813231,-0.004681623472039931,-0.2374967580404288,39.81861484225585,-31.188652337249682,24.282822753169125
2010-03-15,33.47136306762695,34.06306968994927,33.32743507462052,34.06306968994927,2420100,-0.015522519417314529,-0.3029467216945321,34.94234460112283,-67.20871037811813,24.963948677017388
2010-03-16,33.567325592041016,33.66327833842949,33.11954683191507,33.27946735287558,1690093,0.002867003779325472,-0.3431176688013906,36.465923203844255,-87.2582277704921,25.86333664473926
2010-03-17,34.01510238647461,34.17502507745214,33.61530108168303,33.61530108168303,2067076,0.013339662500242877,-0.33496037402942846,43.15551193821715,-44.39187930377071,25.419265146252496
2010-03-18,33.93513870239258,34.19101194546078,32.671767140502865,33.759225712216896,2257266,-0.0023508288516522757,-0.33113098826272847,42.2989898129229,-81.09564133355862,26.18588097783292
2010-03-19,34.606807708740234,34.94264122424948,33.77522016262789,33.90315787613945,3363560,0.019792729071718806,-0.27077675117832456,51.08156823205948,16.174759736310165,25.44072945432599
2010-03-22,34.39891052246094,34.8946645331139,34.11105230543952,34.22299752912464,2178427,-0.0060074072138930346,-0.23698928397859476,48.61503371535803,20.08443724599604,24.748803039640983
2010-03-23,34.52685546875,34.830704084173504,34.15903906624701,34.46288768167052,1381649,0.0037194476320847603,-0.19761045459986093,50.208480497839155,25.76518093174783,24.106299940290622
2010-03-25,34.047096252441406,34.68677850720905,33.903168178930976,34.68677850720905,3128139,-0.013895247910509001,-0.20277751488217177,44.62088977801454,-18.850604264067176,23.870053832409713
2010-03-26,34.143035888671875,34.382916641920794,33.8551776833368,34.079065952556995,2059990,0.002817850765278962,-0.19686162229998416,45.91707511581859,-36.93281994467868,23.718293796916353
2010-03-29,34.143035888671875,34.43089192494633,33.93513793441977,34.36692415789207,1977720,0.0,-0.18998322643302856,45.91707511581859,-34.53310947665753,23.466906014307813
2010-03-30,34.12705612182617,34.38292945445303,34.06308833093482,34.14304861181437,1369034,-0.0004680241938006535,-0.18370385806418454,45.71040487923598,-29.625483867111434,23.233474501885603
2010-03-31,34.27098083496094,34.41491106168778,33.67927394681634,34.22300553875947,1719363,0.004217319906556938,-0.1652094600543208,47.98137893920893,-38.903823450942184,23.617718461558447
2010-04-01,34.111053466796875,34.41490417884128,34.06307818019028,34.38291920839636,928358,-0.004666553575872978,-0.1615945569650492,45.69405652108527,-20.228599370154576,23.9745164241118
2010-04-05,34.39891052246094,34.622798800770454,34.143037274795475,34.54283854644129,1444077,0.008438820452855822,-0.1339578785148916,50.287700042836974,22.326520198124378,23.735152665671144
2010-04-06,34.28696823120117,34.54284150075044,34.191015483987584,34.54284150075044,2818200,-0.0032542394383877626,-0.11970849409159001,48.56719884698289,17.261066918555386,23.51288631854768
2010-04-07,35.35844039916992,35.502368450930746,34.254989110255416,34.254989110255416,3932498,0.03125012864198684,-0.021706683846858255,61.97674053401537,160.94551865454642,22.51033371163939
2010-04-08,35.55034637451172,36.1100683042491,34.590823066390506,35.82221217943725,4525961,0.005427444569820583,0.07063146960687305,63.79730852443255,213.10444652367215,22.519829246681287
2010-04-09,35.07057571411133,35.64628998494935,34.9586326583483,35.56632972980687,2218499,-0.013495527029361631,0.10389895630242307,56.51229479953238,162.1173596641423,22.528646529220193
2010-04-12,34.686767578125,35.34244211648463,34.574824520248484,34.894665546857006,854787,-0.010943878968941334,0.09816201957435311,51.450730729324334,89.79295869561035,21.693412993311796
2010-04-13,34.4628791809082,34.92664823416579,34.35093395433603,34.38291892451687,1196945,-0.006454576567635817,0.07468857000003482,48.71002599005165,39.065636739497606,20.466314221372357
2010-04-15,34.43090057373047,34.830701929572434,34.31895749553142,34.70276636332748,1834504,-0.0009279145543780176,0.05289553890625598,48.31415133390418,24.58813151889352,19.261947544327313
2010-04-16,34.51084899902344,34.60680172530189,34.25497795436145,34.318945715526944,3410045,0.002321996345165722,0.04159608079169175,49.42089122468441,3.4812764280206663,18.00749270911442
2010-04-19,34.39891052246094,34.510853577085335,34.06307702046631,34.35093306842701,1997149,-0.003243573537285882,0.023339634499897954,47.87514506452726,-28.925642285997736,17.007222630959763
2010-04-20,34.52685546875,34.81471376419962,34.07907662107103,34.38292740555585,2663183,0.0037194476320847603,0.01897660665901668,49.807534095984465,-7.2086606221691,16.154844957118147
2010-04-21,35.19852066040039,35.56633704205256,34.51086102335951,34.54284599961674,4408329,0.019453413365671635,0.06892215162577742,58.504455763028346,123.63346437695851,16.642449008631967
2010-04-22,34.750732421875,35.71025542086046,34.41490110747857,35.08656590533204,3257926,-0.012721791431114515,0.0715468398897201,52.03156287490495,85.02291624203681,17.301211978475298
2010-04-23,35.07057571411133,35.1825209389351,34.670774438398915,34.862679918365174,1225052,0.009203929527395793,0.0983024356037987,55.793766026623416,80.70583583772572,17.912920450472676
2010-04-26,35.31046676635742,35.61431755966675,35.08657842054637,35.182531188482926,1204934,0.006840237075137923,0.1372811493982411,58.42739960390438,132.16692287087378,19.09133035829798
2010-04-27,36.20602035522461,36.66978951119636,35.21451425781282,35.26248955464874,11718037,0.025362269912569957,0.23769574251550551,66.46061094209672,212.77536923234263,21.276213922568612
2010-04-28,36.74974822998047,38.54085916165731,34.57483060173723,35.98213049872535,8993805,0.015017609486522865,0.3570336645392871,70.22279958892662,242.50153420672737,24.41095556006252
2010-04-29,35.32646179199219,36.429913279827474,35.05459812722608,36.429913279827474,5294606,-0.038729147995282376,0.33292475751567707,53.3521223181457,88.01401478819899,27.321787080592575
2010-04-30,35.19852066040039,35.66228980176305,35.11856038881851,35.66228980176305,1318467,-0.0036216797579428084,0.3000358682104789,52.13950479471394,43.40710633548987,30.024702063941913
2010-05-03,34.97462844848633,35.16653177752777,34.894668185787154,35.16653177752777,1557313,-0.006360841527239258,0.252988660331944,49.99790919441977,-2.3162297359840553,32.015906385872874
2010-05-04,34.38292694091797,35.16653720244012,34.27098168824568,34.99062416355279,1045708,-0.016918021257605886,0.1660439907597535,44.76484544305447,-54.56349899522331,32.5507028159492
2010-05-05,34.30295944213867,34.44688747307852,33.96712592390516,34.22299918394312,1404451,-0.002325790905373215,0.08965353474490456,44.093152398064476,-93.86113453424814,32.47322605044913
