Date,Close,High,Low,Open,Volume,Daily Return,MACD,RSI,CCI,ADX
2010-03-02,148.70053100585938,151.81951085146534,143.73653045881602,144.08795914304838,16002606,0.04057780609057904,1.051876986877943,67.1356229023372,115.63622883803926,30.248090069015458
2010-03-03,150.63343811035156,151.687737726876,148.1733967343632,149.35949218179508,12093085,0.01299865636939801,2.1249557039039075,68.67474386981286,120.3391453180456,30.682654780961027
2010-03-04,148.65664672851562,150.23810312687044,146.85554398056013,150.23810312687044,9418953,-0.013123191016776614,2.7837781132347175,65.30624354866413,102.08588022827563,30.742046834856726
2010-03-05,147.60235595703125,151.5559904915946,147.07519932329612,148.48094140915643,8038800,-0.007092119960231402,3.1841225819283636,63.51682243405522,95.09749025933095,30.97654719250401
2010-03-08,146.0208740234375,150.32595003254653,145.0983567781893,149.44736473348115,6279658,-0.010714476224580993,3.3353383780036268,60.824512794031655,79.68419316634349,30.659021282020205
2010-03-09,142.41867065429688,147.4266037667966,141.8915141556562,147.4266037667966,7726110,-0.0246690988068079,3.1284474836239724,55.09596293910248,55.9368715112207,29.559902502363407
2010-03-10,142.94581604003906,145.14227914270143,141.23257750119177,143.20939429358793,6348450,0.0037013783608594863,2.972753138643583,55.7527121780313,46.275837676554815,28.38028775960069
2010-03-11,140.35400390625,143.1215422827873,138.9482620414434,143.1215422827873,8638775,-0.018131430534931492,2.6101386167909197,51.7454808814611,25.61483860451049,26.741926430910553
2010-03-12,145.01048278808594,146.4162109950558,140.397910715617,141.27649587227776,13238296,0.03317667292873416,2.6677507555794193,57.636721683003934,41.88765566500435,25.85934991830117
2010-03-15,145.53762817382812,147.6023086875709,142.85795412792874,144.96655317529286,8289897,0.003635222610165023,2.7245382369050617,58.25801874009602,45.25489896570879,25.25610854098491
2010-03-16,148.96412658691406,149.66699744345772,140.9250637880683,140.9250637880683,7951866,0.023543728560653676,3.0113198892792354,62.14439411829997,46.51744463098271,25.062767256623257
2010-03-17,152.39064025878906,153.4888720470567,148.74451608420037,148.74451608420037,11135993,0.023002274107086995,3.475029455257271,65.59416611720809,75.08171441087609,25.493360325487856
2010-03-18,154.93850708007812,156.21245295280715,151.59988060226846,153.7524116846239,9317430,0.016719313055987506,4.001981830810024,67.93414507690481,83.57865293627712,26.277285865347853
2010-03-19,154.2795867919922,156.30032229308702,153.13742320040728,155.15817210765013,5724048,-0.004252785834223838,4.316666183765449,66.67127274152304,75.27272523242605,27.017486954895574
2010-03-22,148.70053100585938,153.62061302198245,148.12945604244553,152.87381031030742,6053740,-0.0361619829436981,4.068968093497574,57.00808731562933,36.04690183195834,26.315611655902806
2010-03-23,149.75486755371094,150.85309922161164,147.6902000617466,149.44737073038772,5860011,0.007090334787103192,3.912639250597806,58.239904590565246,26.379190204052644,25.55281891427123
2010-03-25,156.08067321777344,158.1453540356986,148.56877962599597,149.18378665490525,19185843,0.04224106880394851,4.250193580495022,64.76332935851667,53.682064043521194,25.999766422786642
2010-03-26,156.95925903320312,158.5407152599809,155.1142379404189,156.38818394865874,6747907,0.005629049371178807,4.5363105868534035,65.56783941299972,64.08327796745307,26.468706160991687
2010-03-29,161.8793487548828,163.37294115036033,149.5352220573378,149.5352220573378,11598451,0.03134628534809081,5.101266275195741,69.73508913869296,64.70054800596098,25.540642759253014
2010-03-30,161.61575317382812,164.20757696594703,161.1325286077372,162.36255599470928,8173731,-0.0016283459445702864,5.464733719423208,69.25151361821894,84.57328490074167,24.8189992767491
2010-03-31,159.24359130859375,162.80186458182231,157.79393087431274,161.65970096982758,10320209,-0.014677788635387268,5.4979932067687685,64.89052349386466,67.07688811551348,23.415200940168898
2010-04-01,161.4400177001953,162.27467089279045,158.6724799020786,159.90249372209823,5545989,0.01379287149675723,5.636609517759638,66.96490400271257,72.66359248451668,22.111673913344422
2010-04-05,164.5150604248047,165.13006731525726,161.57179496929956,161.65965884199767,5644992,0.01904758664186934,5.926279727846605,69.66698768427803,91.00484180245562,21.45063854137165
2010-04-06,162.18685913085938,165.52547269803125,161.44005622937976,164.5151049194632,4279282,-0.014151903709809455,5.899967911983509,65.31121657039773,82.71188231790092,20.911204280604917
2010-04-07,162.18685913085938,163.98794835298955,160.51753894112505,162.18685913085938,4052396,0.0,5.812117139874431,65.31121657039773,72.15662703465391,20.173143785162097
2010-04-08,155.0703125,162.5382878895184,154.3235095985888,162.27470960630572,7047391,-0.043878688254992526,5.109351508667714,53.46173819846001,28.161997309396718,19.35161991123107
2010-04-09,157.09104919433594,158.84821973698814,155.5095930247195,155.5095930247195,4913419,0.013031099646077848,4.661723795918107,55.90796496923117,21.585141622647814,18.5887763140094
2010-04-12,158.36500549316406,169.56696843373462,157.26677383232382,158.58465182533212,5309602,0.008109668280667837,4.359519408959045,57.42727866997953,51.00611487039318,18.651413017041627
2010-04-13,156.6956787109375,159.37535289610082,155.07029069810218,158.4089172017269,4145545,-0.010541007952029058,3.9399027880133985,54.764366206137595,6.2582950570519635,18.24834317386368
2010-04-15,155.28994750976562,160.12216652704262,154.45529417891998,157.44247875441408,4625447,-0.008971091052007107,3.45410604856923,52.554362350075706,-2.4116165214787952,17.99465411808671
2010-04-16,153.31314086914062,156.38818953986836,151.07274558495217,156.38818953986836,6664000,-0.012729778535733538,2.876439058600738,49.52753092884437,-33.350124192369776,17.050615605580177
2010-04-19,156.56387329101562,157.2228121629527,149.35947763906628,151.9952331268145,12455984,0.021203221090158486,2.650388714830825,54.19902596360521,-28.711566805452524,15.83688416400725
2010-04-20,159.63893127441406,160.12215582507432,156.60781495648558,157.17888998517265,8587205,0.019640916635235595,2.6883836553980984,58.14542542174116,12.115010996123948,15.251424921924345
2010-04-21,157.9696502685547,161.35219585785325,157.61820808117844,160.34182805721247,5585171,-0.010456603489720995,2.5543529028919636,55.35699592211716,12.724179600568583,14.928788971287052
2010-04-22,157.9257049560547,160.03430427729265,155.33388104690667,157.26676599239937,6094865,-0.0002781883255758011,2.4167280102971915,55.28183461013877,-5.190947266999605,14.132534767587703
2010-04-23,156.56387329101562,158.58462184618506,156.16851264908252,157.92568297424802,4148358,-0.008623242590039548,2.1727250355797025,52.885465440994366,-17.567783246701584,13.393155864152593
2010-04-26,161.7914581298828,162.71397526491037,156.6517427881228,156.6517427881228,6101678,0.033389470565475365,2.373809529308062,60.04527914120482,18.44493191088147,13.506097244158935
2010-04-27,161.4400177001953,162.3625347682826,160.03427612919134,161.65966398278061,5788376,-0.0021721816080387812,2.4762672661366025,59.39183439424501,28.704257574663526,13.610971382736253
2010-04-28,157.53036499023438,158.93609358733903,150.4138178837538,158.145372089352,4410958,-0.02421737042436045,2.2164397239268965,52.54161384148046,-47.73145412824822,13.533180429494799
