Date,Close,High,Low,Open,Volume,Daily Return,MACD,RSI,CCI,ADX
2010-03-02,45.60992813110352,46.88203707144964,45.41243329847602,46.82395007790439,8930518,-0.015546410457545012,-0.4285862781939329,37.35987681737171,-200.72891723765449,17.87048084027302
2010-03-03,46.48122024536133,46.73680672834321,45.67381220266039,45.88873591049597,6320258,0.01910312403372605,-0.4252047602962534,44.62908001227931,-148.60491215704397,17.45076761802003
2010-03-04,46.48122024536133,46.73099708516083,45.95263253124144,46.70195359637928,7559788,0.0,-0.4177097846180544,44.62908001227931,-139.7779703664194,17.061033911642255
2010-03-05,47.49776077270508,47.73591366766524,46.760054054132375,47.05048902567569,6576759,0.021869919119543724,-0.32598587517190225,52.14364887900585,9.397078447041128,16.29633269240386
2010-03-08,47.7707633972168,48.46780727912808,47.63716521070301,48.05538870357096,9138352,0.005747694629608668,-0.22862948746617917,53.95110735327487,121.17260330861077,16.347955784703874
2010-03-09,47.3525390625,48.03796364334117,46.99820748340158,47.85789303162251,3264190,-0.008754817904818357,-0.18311027607909125,50.786607295218076,42.02450142160787,15.58754955304432
2010-03-10,47.32929611206055,47.71267115029956,47.06790468514269,47.51517635094335,4740712,-0.000490849084328393,-0.14721448797806147,50.60894361354428,31.97185302088617,14.881458052217592
2010-03-11,48.4736213684082,48.676925852607866,47.23637025541723,47.515185942895485,8027286,0.024177947917041864,-0.02612814365489413,58.336589074797494,143.05007159389044,15.200830610012376
2010-03-12,48.70014953613281,49.32749179265912,48.46199668607672,48.58978521318205,8415003,0.0046732255880566065,0.08710845452111471,59.68140150072725,211.27360741743732,16.045614663733595
2010-03-15,47.76494598388672,48.55492986698956,47.526793144673945,48.38647856835226,3658062,-0.01920329939751464,0.10023076568187861,52.19151232922523,86.50052336498885,15.66491908138792
2010-03-16,48.10186004638672,48.44457233516562,46.59159833633007,47.515180513592306,3146654,0.007053584078450692,0.1362458832217115,54.41120167330934,54.20341294067104,14.741340223575593
2010-03-17,48.903465270996094,49.34492739187538,48.20061166465128,48.20061166465128,2960670,0.01666474485261804,0.22685591193861399,59.2580066876885,163.21812189714066,14.313957929543893
2010-03-18,48.6130256652832,49.304264642833886,48.38067770029311,49.025444248566906,2254286,-0.0059390393728426805,0.27209245122472936,56.89768089749127,139.4278244316556,13.917102942228743
2010-03-19,48.107666015625,49.19969943169781,47.898551926319534,48.461997565957745,4004211,-0.010395560505486179,0.26411982532261646,52.9459525118561,90.87506228729333,13.043948540571327
2010-03-22,47.35833740234375,48.76985387836,47.12598947810706,48.21221791476582,4828365,-0.01557607498642466,0.19508805154413267,47.66022197714972,23.96407526939915,12.723514207710418
2010-03-23,47.3815803527832,47.97987442210074,47.050482639312456,47.544222023918735,5184029,0.000490788986994728,0.14063424133627933,47.834186967303545,-5.0050633723661395,12.494538893681508
2010-03-25,46.667110443115234,47.39900746233581,46.46961562259701,47.39900746233581,21558559,-0.015079064572104395,0.03937357967472366,43.092734470342585,-61.17724935792868,12.799062935943843
2010-03-26,46.64968490600586,47.14342430678017,46.50446743518989,46.701962250073365,15487160,-0.00037340081577619255,-0.0418004696548806,42.98083326829226,-63.528073380281015,13.081835260901725
2010-03-29,46.53931427001953,46.78909114764085,46.02815068091481,46.7019606681027,10130309,-0.002365946012469644,-0.11372650810114493,42.232780171015136,-89.56456569859223,13.764873756795843
2010-03-30,46.51607894897461,46.81232351545633,46.35343728316902,46.70195919029319,15084941,-0.0004992622132357072,-0.17063631872671436,42.06679212755371,-77.6966117702789,14.366704341036073
2010-03-31,47.70107650756836,47.85209894669836,46.51609776237764,47.6313702070985,11064693,0.02547500961750493,-0.1187494839874077,52.35223759391044,-16.3081349599386,13.604417881047059
2010-04-01,47.68943786621094,48.032150129018966,47.29444826282726,47.51517691287151,4944248,-0.00024399116769568963,-0.07767257364195501,52.254111274745476,7.255522680921291,12.693243586581566
